0 4-CR-1
1 4-CR-1
2 4-DW-2
3 4-CR-1
4 4-CR-1
5 4-CR-1
6 4-CR-1
7 4-CR-1
8 4-DW-3
9 4-BA-1
10 4-BA-1
11 4-DW-4
12 4-BA-1
13 4-BA-1
14 4-BA-1
15 4-BA-1
16 4-BA-1
17 4-CR-1
18 4-CR-1
19 4-CR-1
20 4-CR-1
21 4-CR-1
22 0-UN-0
23 4-CR-1
24 0-UN-0
25 4-DW-6
26 4-CR-1
27 4-CR-1
28 4-CR-1
29 4-CR-1
30 4-KT-1
31 4-KT-1
32 4-KT-1
33 4-KT-1
34 4-KT-1
35 4-KT-1
36 4-KT-1
37 4-KT-1
38 4-KT-1
39 4-KT-1
40 4-KT-1
41 4-KT-1
42 4-KT-1
43 4-KT-1
44 4-KT-1
45 4-KT-1
46 4-KT-1
47 4-KT-1
48 4-KT-1
49 4-KT-1
50 4-CR-1
51 4-1PO-1
52 4-1PO-1
53 4-1PO-1
54 4-1PO-1
55 4-1PO-1
56 4-1PO-1
57 4-1PO-1
58 4-1PO-1
59 4-1PO-1
60 4-1PO-1
61 4-1PO-1
62 4-CR-1
63 4-CR-1
64 4-CR-1
65 4-CR-1
66 0-UN-0
67 4-CR-1
68 4-CR-1
69 0-UN-0
70 4-CR-1
71 4-CR-1
72 4-CR-1
73 4-CR-1
74 0-UN-0
75 4-CR-1
76 4-CR-1
77 4-PA-1
78 4-PA-1
79 4-CR-1
80 4-CR-1
81 4-CR-1
82 4-PA-1
