0 2-CR-1
1 2-CR-1
2 2-CR-1
3 2-CR-1
4 2-CR-1
5 2-CR-1
6 2-CR-1
7 2-CR-1
8 2-CR-1
9 2-CR-1
10 2-CR-1
11 2-CR-1
12 2-CR-1
13 2-CR-1
14 2-CR-1
15 2-CR-1
16 2-CR-1
17 2-DW-4
18 2-CR-1
19 2-CR-1
20 2-TR-1
21 2-TR-1
22 2-TR-1
23 2-TR-1
24 2-TR-1
25 2-TR-1
26 2-TR-1
27 2-TR-1
28 2-TR-1
29 2-TR-1
30 2-TR-1
31 2-TR-1
32 2-TR-1
33 2-TR-1
34 2-TR-1
35 2-TR-1
36 2-TR-1
37 2-TR-1
38 2-TR-1
39 2-TR-1
40 2-TR-1
41 2-TR-1
42 2-TR-1
43 2-TR-1
44 2-TR-1
45 2-TR-1
46 2-TR-1
47 2-TR-1
48 2-TR-1
49 2-TR-1
50 2-TR-1
51 2-TR-1
52 2-TR-1
53 2-TR-1
54 2-TR-1
55 2-TR-1
56 2-TR-1
57 2-TR-1
58 2-TR-1
59 2-TR-1
60 2-TR-1
61 2-TR-1
62 2-TR-1
63 2-TR-1
64 2-TR-1
65 2-TR-1
66 2-TR-1
67 2-TR-1
68 2-TR-1
69 2-TR-1
70 2-TR-1
71 2-TR-1
72 2-TR-1
73 2-TR-1
74 2-TR-1
75 2-TR-1
76 2-TR-1
77 2-TR-1
78 2-TR-1
79 2-TR-1
80 2-TR-1
81 2-TR-1
82 2-TR-1
83 2-TR-1
84 2-TR-1
85 2-TR-1
86 2-TR-1
87 2-TR-1
88 2-TR-1
89 2-TR-1
90 2-TR-1
91 2-TR-1
92 2-CR-1
93 2-CR-1
94 2-CR-1
95 2-CR-1
96 2-CR-1
97 2-CR-1
98 2-CR-1
99 2-CR-1
100 2-CR-1
101 2-CR-1
102 2-CR-1
103 2-CR-1
104 2-CR-1
105 2-CR-1
106 2-CR-1
107 2-CR-1
108 2-CR-1
109 2-CR-1
110 2-CR-1
111 2-CR-1
112 2-CR-1
113 2-CR-1
114 2-CR-1
115 0-UN-0
116 2-CR-1
117 2-CR-1
118 2-CR-1
119 2-DW-3
120 2-RL-1
121 2-RL-1
122 2-RL-1
123 2-RL-1
124 2-RL-1
125 2-RL-1
126 2-RL-1
127 2-RL-1
128 2-RL-1
129 2-1PO-1
130 2-1PO-1
131 2-1PO-1
132 2-1PO-1
133 2-1PO-1
134 2-1PO-1
135 2-1PO-1
136 2-1PO-1
137 2-1PO-1
138 2-1PO-1
139 2-1PO-1
140 2-1PO-1
141 2-1PO-1
142 2-RL-1
143 2-RL-1
144 2-RL-1
145 2-RL-1
146 2-CR-1
147 2-CR-1
148 2-DW-5
149 2-CR-1
150 2-BA-1
151 2-CR-1
152 2-CR-1
153 2-CR-1
154 2-CR-1
155 2-CR-1
156 2-CR-1
157 2-DW-6
158 2-CR-1
159 2-CR-1
160 2-CR-1
161 2-CR-1
162 2-2PO-1
163 2-CR-1
164 2-2PO-1
165 2-2PO-1
166 2-2PO-1
167 2-2PO-1
168 2-2PO-1
169 2-2PO-1
170 2-CR-1
171 2-CR-1
172 2-CR-1
173 2-CR-1
174 2-CR-1
175 2-CR-1
176 2-DW-7
177 2-CR-1
178 2-CR-1
179 2-CR-1
180 2-CF-1
181 2-CF-1
182 2-CF-1
183 2-CF-1
184 2-CF-1
185 2-CF-1
186 2-CF-1
187 2-CF-1
188 2-CF-1
189 2-CF-1
190 2-CF-1
191 2-CF-1
192 2-CF-1
193 2-CF-1
194 2-CF-1
195 2-CF-1
196 2-CF-1
197 2-CF-1
198 2-CF-1
199 2-CF-1
200 2-CF-1
201 2-CF-1
202 2-CF-1
203 2-CF-1
204 2-CF-1
205 2-CF-1
206 2-CF-1
207 2-CF-1
208 2-CF-1
209 2-CF-1
210 2-CF-1
211 2-CF-1
212 2-CF-1
213 2-CF-1
214 2-CF-1
215 2-CF-1
216 2-CF-1
217 2-CF-1
218 2-PT-1
219 2-PT-1
220 2-PT-1
221 2-PT-1
