0 0 -2.3800010192394225 -0.18000098392367647 -2.44053272872644 -0.177987828264441 -2.3800010192394225 -0.18000098392367647 CR 1205613909.260462 1 0.4897056221961975 3 2 0.1562049835920334 2 3 0.3199999928474426 0 4 0.3199999928474426 6 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 1
1 0 -2.8800010080635516 0.7599989950656862 -2.48565170852561 0.783939733144768 -3.180001001358029 0.6199989981949301 CR 1205613906.261854 0 0.4897056221961975 7 2 0.1599999964237213 0 23 0.3199999928474426 2 24 0.1562049835920334 1 25 0.47999998927116394 4 -1 -1.0 6 -1 -1.0 5 -1 -1.0 3
2 0 -2.1000010254979102 0.5799989990889998 -2.35837578928844 0.534739410471455 -2.3800010192394225 0.6199989981949301 CR 1205613689.755992 0 0.1562049835920334 6 1 0.1599999964237213 4 3 0.4242640733718872 7 23 0.8388224840164185 3 24 0.1599999964237213 2 -1 -1.0 5 -1 -1.0 1 -1 -1.0 0
3 1 -1.4000010411441295 -0.06000098660588549 -2.20045750064516 -0.176839915568956 -1.580001037120816 -0.18000098392367647 DW 1205613687.511404 0 0.3199999928474426 4 4 0.9410249590873718 5 2 0.4242640733718872 3 -1 -1.0 7 -1 -1.0 6 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
4 0 -2.3800010192394225 -1.1600009620189695 -2.39846648458087 -1.16753690397719 -2.3800010192394225 -0.980000966042283 CR 1205613916.758565 0 0.3199999928474426 2 3 0.9410249590873718 1 5 0.4724099636077881 5 6 0.3014213442802429 6 7 1.027106761932373 7 -1 -1.0 4 -1 -1.0 3 -1 -1.0 0
5 0 -2.8800010080635516 -2.080000941455367 -2.51708981000922 -2.14586067536004 -3.180001001358029 -1.7800009481608896 PT 1205613650.512867 4 0.4724099636077881 1 6 0.1599999964237213 0 8 0.4762049913406372 4 9 0.2828426957130432 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 3 -1 -1.0 2
6 0 -2.06000102639198 -2.0000009432435064 -2.01908558845764 -1.90415537324006 -2.3800010192394225 -1.7800009481608896 PT 1205613978.510523 4 0.3014213442802429 2 5 0.1599999964237213 4 7 0.1599999964237213 0 9 0.4762049913406372 6 -1 -1.0 7 -1 -1.0 5 -1 -1.0 3 -1 -1.0 1
7 0 -1.2400010447204082 -2.0200009427964716 -1.23833651829164 -2.02115418997724 -1.580001037120816 -1.7800009481608896 PT 1205613680.255325 4 1.027106761932373 3 6 0.1599999964237213 4 9 1.1010249853134155 5 21 0.3014213442802429 7 -1 -1.0 6 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
8 1 -3.900000985264775 -2.1200009405612974 -2.55206070159329 -2.34408870438172 -3.9800009834766357 -1.7800009481608896 DW 1205613651.006143 5 0.4762049913406372 0 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 1
9 0 -2.6200010138750045 -2.900000923126939 -2.63760102852741 -2.90000823611696 -2.3800010192394225 -2.580000930279496 PT 1205613652.757594 5 0.2828426957130432 3 6 0.4762049913406372 2 10 0.1599999964237213 6 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 1 -1 -1.0 0
10 0 -2.660001012980935 -3.7200009047985105 -2.67566830467866 -3.71692777391804 -2.3800010192394225 -3.3800009123981027 PT 1205613655.01218 9 0.1599999964237213 2 11 0.3162049949169159 5 -1 -1.0 7 -1 -1.0 6 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1 -1 -1.0 0
11 0 -2.9600010062754123 -4.500000887364152 -2.63985884418668 -4.45515641534109 -3.180001001358029 -4.180000894516709 PT 1205613657.256792 10 0.3162049949169159 1 12 0.6324099898338318 5 13 0.1599999964237213 6 14 0.5656853914260864 7 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 0
12 1 -3.680000990182158 -5.260000870376828 -2.56012940309188 -5.06361896362493 -3.9800009834766357 -4.980000876635316 DW 1205613659.259864 11 0.6324099898338318 1 13 0.1599999964237213 0 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2
13 0 -2.8800010080635516 -5.3000008694827585 -2.52825447011578 -5.2042406426735 -3.180001001358029 -4.980000876635316 PT 1205613659.511475 11 0.1599999964237213 2 12 0.1599999964237213 4 14 0.1599999964237213 0 15 0.1599999964237213 6 -1 -1.0 7 -1 -1.0 5 -1 -1.0 3 -1 -1.0 1
14 0 -2.080001025944945 -5.200000871717933 -2.3770917394086 -5.48062253576368 -2.3800010192394225 -4.980000876635316 PT 1205613660.508 11 0.5656853914260864 3 13 0.1599999964237213 4 15 0.7810249328613281 5 16 0.3014213442802429 7 -1 -1.0 6 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
15 1 -3.0800010035932033 -6.0800008520484 -2.40668860400499 -5.45919889711735 -3.180001001358029 -5.780000858753922 PT 1205613660.508 13 0.1599999964237213 2 14 0.7810249328613281 1 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 0
16 0 -1.2600010442733733 -5.580000863224271 -1.25570411089078 -5.5805332553608 -1.580001037120816 -5.780000858753922 PT 1205613665.00729 14 0.3014213442802429 3 18 0.4724099636077881 1 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 2 -1 -1.0 0
17 1 -4.360000974982974 -5.900000856071713 -2.51316722457347 -5.25196323562761 -3.9800009834766357 -5.780000858753922 RL 1205613659.763138 13 1.1124099493026733 1 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 0
