0 1-CR-1
1 1-CR-1
2 1-CR-1
3 1-CR-1
4 1-CR-1
5 1-CR-1
6 1-CR-1
7 1-CR-1
8 1-CR-1
9 0-UN-0
10 0-UN-0
11 1-CR-1
12 1-CR-1
13 1-DW-1
14 1-PT-1
15 1-PT-1
16 1-PT-1
17 1-PT-1
18 1-PT-1
19 1-PT-1
20 1-PT-1
21 1-PT-1
22 1-PT-1
23 1-PT-1
24 1-PT-1
25 1-PT-1
26 1-PT-1
27 1-PT-1
28 1-PT-1
29 1-PT-1
30 0-UN-0
31 1-CR-1
32 1-CR-1
33 1-CR-1
34 1-CR-1
35 1-CR-1
36 1-CR-1
37 1-CR-1
38 1-CR-1
39 1-CR-1
40 1-2PO-1
41 1-2PO-1
42 1-2PO-1
43 1-2PO-1
44 1-2PO-1
45 1-2PO-1
46 1-2PO-1
47 1-2PO-1
48 1-2PO-1
49 1-2PO-1
50 1-CR-1
51 1-CR-1
52 0-UN-0
53 1-CR-1
54 1-CR-1
55 1-CR-1
56 1-CR-1
57 0-UN-0
58 1-CR-1
59 1-CR-1
60 1-CR-1
61 1-CR-1
62 1-CR-1
63 1-CR-1
64 1-CR-1
65 1-CR-1
66 1-CR-1
67 1-CR-1
68 1-CR-1
69 1-CR-1
70 1-CR-1
71 1-CR-1
72 1-CR-1
73 1-DW-3
74 1-CR-1
75 1-CR-1
76 1-ST-1
77 1-ST-1
78 1-ST-1
79 1-ST-1
80 1-ST-1
81 1-ST-1
82 1-ST-1
83 1-BA-1
84 1-BA-1
85 1-DW-5
86 1-BA-1
87 1-BA-1
88 1-BA-1
89 1-BA-1
90 1-BA-1
91 1-BA-1
