0 0 -0.20000073313713074 -0.20000087618827678 -0.196963171311227 -0.073448450169308 -0.20000073313713074 -0.20000087618827678 EV 1205795912.252998 1 0.3297056257724762 3 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
1 0 -1.080000713467598 0.23999911397695683 -1.07907262973379 0.00923011393860002 -1.0000007152557373 0.5999991059303298 EV 1205795488.757914 0 0.3297056257724762 7 2 0.4762049913406372 5 -1 -1.0 6 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
2 0 -2.040000692009926 -0.08000087887048579 -2.04913592034698 -0.0829091925806704 -1.8000006973743439 -0.20000087618827678 DW 1205795491.757249 1 0.4762049913406372 1 3 0.33941125869750977 3 4 0.3162049949169159 4 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 2 -1 -1.0 0
3 0 -2.8600006736814976 0.5399991072714343 -2.78452451479326 0.55463153570256 -2.6000006794929504 0.5999991059303298 CR 1205795497.756029 2 0.33941125869750977 7 4 0.47999998927116394 6 6 0.32249030470848083 4 7 0.3297056257724762 3 -1 -1.0 5 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
4 0 -2.8400006741285324 -0.5000008694827542 -2.87650727422019 -0.492833312857612 -2.6000006794929504 -0.20000087618827678 CR 1205795898.002787 2 0.3162049949169159 0 3 0.47999998927116394 2 5 0.1599999964237213 6 6 0.9988225102424622 3 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 1
5 0 -2.800000675022602 -1.3400008507072911 -2.66010441853594 -1.31515301582921 -2.6000006794929504 -1.0000008583068833 CR 1205795758.254552 2 0.9486149549484253 1 4 0.1599999964237213 2 81 0.5656853914260864 7 82 0.3162049949169159 5 -1 -1.0 6 -1 -1.0 4 -1 -1.0 3 -1 -1.0 0
6 1 -3.7200006544589996 0.7599991023540511 -2.8303497577744 0.900087559599547 -3.400000661611557 0.5999991059303298 CR 1205795498.752636 4 0.9988225102424622 7 3 0.32249030470848083 0 7 0.3124099671840668 2 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1
7 0 -3.0800006687641144 1.4599990867078319 -2.88606564197441 1.47939982461888 -3.400000661611557 1.3999990880489364 CR 1205795500.000388 3 0.3297056257724762 7 6 0.3124099671840668 6 8 0.3199999928474426 2 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1 -1 -1.0 0
8 0 -3.1000006683170795 2.45999906435609 -3.00030493618015 2.47175924438373 -3.400000661611557 2.199999070167543 CR 1205795502.758143 7 0.3199999928474426 6 9 0.3199999928474426 2 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1 -1 -1.0 0
9 0 -3.2000006660819054 3.3399990446865573 -3.19626842234823 3.34353905732476 -3.400000661611557 2.9999990522861495 CR 1205795745.754792 8 0.3199999928474426 6 10 0.4994112551212311 3 11 0.1599999964237213 2 12 0.46861496567726135 1 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 0
10 0 -4.140000645071268 3.779999034851791 -4.16075723189221 3.70279631177905 -4.200000643730164 3.799999034404756 DW 1205795743.007304 9 0.4994112551212311 7 11 0.4762049913406372 0 74 0.3199999928474426 4 -1 -1.0 6 -1 -1.0 5 -1 -1.0 3 -1 -1.0 2 -1 -1.0 1
11 0 -3.280000664293766 4.159999026358129 -3.29925352320172 4.16744680236687 -3.400000661611557 3.799999034404756 CR 1205795690.008054 9 0.1599999964237213 6 10 0.4762049913406372 4 12 0.3199999928474426 0 13 0.3297056257724762 2 14 0.9524099826812744 1 -1 -1.0 7 -1 -1.0 5 -1 -1.0 3
12 0 -2.400000683963299 4.059999028593303 -2.41436781490942 4.1032084254933 -2.6000006794929504 3.799999034404756 CR 1205795507.750444 9 0.46861496567726135 5 11 0.3199999928474426 4 13 0.8291168808937073 3 14 0.3199999928474426 2 15 0.3199999928474426 0 -1 -1.0 7 -1 -1.0 6 -1 -1.0 1
13 0 -3.5600006580352783 4.93999900892377 -3.56412888829698 4.94290576607996 -3.400000661611557 4.599999016523363 CR 1205795562.250814 11 0.3297056257724762 6 12 0.8291168808937073 7 14 0.9300363063812256 0 10 0.9524099826812744 5 16 0.3124099671840668 2 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1
14 0 -2.3600006848573685 4.93999900892377 -2.20248048499672 4.16551435009585 -2.6000006794929504 4.599999016523363 CR 1205795508.253685 11 0.9524099826812744 5 12 0.3199999928474426 6 13 0.9300363063812256 4 15 0.9042640328407288 7 16 0.5091168880462646 3 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
15 0 -1.4800007045269012 4.0999990276992335 -1.48168028093703 4.06643599811601 -1.8000006973743439 3.799999034404756 DW 1205795555.507959 12 0.3199999928474426 4 14 0.9042640328407288 3 17 0.3162049949169159 1 18 1.0642640590667725 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 2 -1 -1.0 0
16 0 -3.1000006683170795 5.699998991936447 -3.21730127135779 5.71382281858537 -3.400000661611557 5.399998998641969 CR 1205795686.002754 14 0.5091168880462646 7 13 0.3124099671840668 6 34 0.3297056257724762 2 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1 -1 -1.0 0
17 0 -0.6600007228553295 4.419999020546676 -0.651273049298581 4.4158876432478 -1.0000007152557373 4.599999016523363 KT 1205795513.506962 15 0.3162049949169159 5 19 0.47999998927116394 2 20 0.1599999964237213 0 21 0.7071067690849304 7 -1 -1.0 6 -1 -1.0 4 -1 -1.0 3 -1 -1.0 1
18 0 -0.6800007224082947 3.159999048709871 -0.421125027183105 3.74407598177687 -1.0000007152557373 2.9999990522861495 KT 1205795552.499114 15 1.0642640590667725 3 21 0.3162049949169159 1 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 4 -1 -1.0 2 -1 -1.0 0
19 0 -0.7000007219612598 5.4399989977478995 -0.449865206034284 4.87969382498347 -1.0000007152557373 5.399998998641969 KT 1205795516.254319 17 0.47999998927116394 6 20 0.8671067357063293 7 23 0.4897056221961975 2 24 0.46861496567726135 1 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 0
20 0 0.13999925926327705 4.359999021887781 -0.0612226613888843 4.28845678984225 -0.20000073313713074 4.599999016523363 KT 1205795523.501209 17 0.1599999964237213 4 19 0.8671067357063293 3 21 0.3199999928474426 6 22 0.4428426921367645 7 -1 -1.0 5 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
21 0 0.09999926015734673 3.4999990411102786 0.11363976993398 3.55691304009894 -0.20000073313713074 3.799999034404756 KT 1205795550.999964 17 0.7071067690849304 3 20 0.3199999928474426 2 18 0.3162049949169159 5 22 0.3162049949169159 0 -1 -1.0 7 -1 -1.0 6 -1 -1.0 4 -1 -1.0 1
22 0 0.9199992418289185 3.8799990326166167 1.01577795118962 3.65192556532908 0.5999992489814758 3.799999034404756 KT 1205795546.248803 20 0.4428426921367645 3 21 0.3162049949169159 4 25 0.46861496567726135 1 26 0.1599999964237213 0 -1 -1.0 7 -1 -1.0 6 -1 -1.0 5 -1 -1.0 2
23 1 -1.080000713467598 6.359998977184297 -0.449865206034284 4.87969382498347 -1.0000007152557373 6.199998980760576 KT 1205795516.254319 19 0.4897056221961975 6 -1 -1.0 7 -1 -1.0 5 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
24 1 -0.08000073581933975 6.379998976737262 -0.444006774290736 4.88009533724354 -0.20000073313713074 6.199998980760576 KT 1205795516.254319 19 0.46861496567726135 5 -1 -1.0 7 -1 -1.0 6 -1 -1.0 4 -1 -1.0 3 -1 -1.0 2 -1 -1.0 1 -1 -1.0 0
25 0 1.5399992279708385 4.679999014735223 1.429098013375 4.72864440746016 1.3999992311000824 4.599999016523363 KT 1205795542.001657 22 0.46861496567726135 5 26 0.3014213442802429 6 27 0.33941125869750977 3 28 0.3162049949169159 2 29 0.46142134070396423 0 30 1.0642640590667725 7 -1 -1.0 4 -1 -1.0 1
